TRACT	APN	ISSUEDATE	LOT	FOLDERNUMBER	OWNERNAME	CONTRACTOR	APPLICANT	JOBLOCATION	PERMITAPPROVALS	SUBCODE	SUBDESC	WORKCODE	WORKDESC	CENSUSCODE	PERMITVALUATION	REROOFVALUATION	SQFT	DWELLUNITS	FOLDERRSN	SWIMMINGPOOL	SEWER	ENTERPRISE	PERMITFLAG
480	42927075	7/19/2001 8:21:29 AM	1	2001-437392-000-00-RS	 	NONE	 JOSE ZUNIGA	1199 DEAN AV  REVISION TO (E) PERMIT (BE M)	B-Complete, E-Complete, M-Complete	4030	Single Family	30	Additions/Alterations	434	21384	21384	324	0	859632	N	N	N	YNYY
	27443035	7/19/2001 8:54:30 AM		2001-438109-000-00-CI	 	WONG ELECTRIC INC   	WONG ELECTRIC INC   	2855 STEVENS CREEK BL  SUITE 1047/ ANCIENT CREATIONS ECECT TI	E-Complete	4049	Retail	30	Additions/Alterations		0	0	0	0	863686	N	N	Y	NNNY
	23718053	7/19/2001 9:21:08 AM		2001-438115-000-00-CI	 	SOUTH BAY CONSTRUCTION  RICHARD GREEN	SOUTH BAY CONSTRUCTION  RICHARD GREEN	540 DADO ST  CI TI BEP 100%	B-Complete, E-Complete, P-Complete	4022	Office	270	Tenant Improvement		166000	166000	4256	0	863693	N	N	Y	YYNY
293	42939048	7/19/2001 9:34:22 AM	9	2001-438129-000-00-RS	 	 RICH 	 RICH 	1461 GLENWOOD AV  SFR SUB E 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863708	N	N	N	NNNY
5110	70623007	7/19/2001 10:20:48 AM	19	2001-003014-000-00-RS	 	JD HOME IMPROVEMENT   	JD HOME IMPROVEMENT   	43 AVENIDA ESPANA   KIND RESIDENCE	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	72650	72650	575	0	841052	N	Y	N	YYYY
1254	47202122	7/19/2001 10:23:55 AM	63	2001-437332-000-00-RS	 	NONE	URIBE JOSE   	780 MELANNIE CT  SFR ADD/ALT B 100%	B-Complete, E-Complete	4030	Single Family	30	Additions/Alterations	434	7046	7046	0	0	859572	N	N	N	YNNY
4089	49908016	7/19/2001 10:26:37 AM	120	2001-438138-000-00-RS	 	NONE	 MANUEL AGUILAR	1235 BECKET DR  ELECT. CIRCUIT E 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863717	N	N	N	NNNY
6321	49137054	7/19/2001 10:28:14 AM	55	2001-438026-000-00-RS	 	NONE	TRAVIS LISA H AND LENORD A   	2681 MILHON CT  FIRE REPAIR BEPM100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	150000	150000	0	0	863602	N	N	N	YYYY
	47711025	7/19/2001 10:39:50 AM		2001-438137-000-00-CI	 	 THIN DO	 THIN DO	888 STORY RD  CI ALT BE 100%	B-Complete, E-Complete	4027	Restaurant	30	Additions/Alterations		8000	8000	156	0	863716	N	N	Y	YNNY
	68733062	7/19/2001 10:42:38 AM		2001-438022-000-00-CI	 	YOUNG ELECTRIC SIGN CO   	YOUNG ELECTRIC SIGN CO   	6097 SNELL AV  COMM SIGN SITE WORK BE 100%	B-Complete, E-Complete	4029	Service Station	250	Site Work 		9200	9200	0	0	863598	N	N	Y	YNNY
	43913027	7/19/2001 10:44:03 AM	6	2001-438144-000-00-RS	 	  	  	1731 GLEN UNA AV  1731 GLEN UNA - EPM 100% KITCHEN CABINET CHANGE OUT	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863723	N	N	N	NYYY
	59525005	7/19/2001 10:49:33 AM		2001-438111-000-00-RS	 	MONKS ROOFING   	MONKS ROOFING   	1402 PIEDMONT RD  REROOF B 100%	B-Complete	4030	Single Family	220	ReRoof		3150	3150	0	0	863688	N	N	N	YNNN
		7/19/2001 10:54:32 AM		2001-438096-000-00-CI	 	  	  	55 13TH ST  R/R WATER HEATER P100%	P-Complete	4022	Office	310	Sub-Trades Only		0	0	0	0	863672	N	N	Y	NYNN
	42925051	7/19/2001 11:03:27 AM		2001-438104-000-00-RS	 	  	  	1668 JUANITA AV  SFR A/C & FUR EM 100%	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863680	N	N	N	NNYY
5745	70848011	7/19/2001 11:04:57 AM	35	2001-438100-000-00-RS	 	SCHAUMANN HVAC/PLUMBING INC   	SCHAUMANN HVAC/PLUMBING INC   	7515 AARON PL  SFR R/R FURNACE M 100%	M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863676	N	N	N	NNYN
8925	67683001	7/19/2001 11:07:33 AM	1	2001-438139-000-00-RS	 	  	  	4498 TERRA BRAVA PL  POOL/SPA -BEP100%	B-Complete, E-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	19608	19608	688	0	863718	Y	Y	N	YYNY
6795	25461021	7/19/2001 11:11:29 AM		2001-438097-000-00-MF	 	WATER QUALITY PLUMBING   	WATER QUALITY PLUMBING   	2509 BLUE ROCK CT  REPIPE P 100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863673	N	N	N	NYNN
	24419009	7/19/2001 11:13:23 AM	31	2001-002725-000-00-CI	 	 DAVID C. ANDERSON	 DAVID C. ANDERSON	2045 LUNDY AV  CA SCHL EMPLOY ASSOC	B-Complete, E-Complete, M-Complete, P-Complete	4022	Office	270	Tenant Improvement		358249	358249	11360	0	828537	N	N	Y	YYYY
2546	44720040	7/19/2001 11:18:38 AM	31	2001-438153-000-00-RS	 	  	  	3402 WILCOX AV  REPIPE P 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863732	N	N	N	NYNN
6795	25461023	7/19/2001 11:20:25 AM		2001-438099-000-00-MF	 	  	  	2511 BLUE ROCK CT  REPIPE P 100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863675	N	N	N	NYNN
6795	25461022	7/19/2001 11:22:42 AM		2001-438101-000-00-MF	 	WATER QUALITY PLUMBING   	WATER QUALITY PLUMBING   	2515 BLUE ROCK CT  REPIPE P 100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863677	N	N	N	NYNN
	59519083	7/19/2001 11:23:18 AM		2001-438151-000-00-RS	 	NONE	HAGAN FAMILY TRT   	3835 PERIE LN  3835 PERIE - B 100% REROOF	B-Complete	4030	Single Family	220	ReRoof		3625	3625	0	0	863730	N	N	N	YNNN
6795	25461024	7/19/2001 11:23:28 AM		2001-438107-000-00-MF	 	WATER QUALITY PLUMBING   	WATER QUALITY PLUMBING   	2517 BLUE ROCK CT  REPIPE P 100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863683	N	N	N	NYNN
	44727119	7/19/2001 11:25:35 AM		2001-438033-000-00-RS	 	  	  	1661 JACOB AV  REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		3900	3900	0	0	863609	N	N	N	YNNN
2204	48434125	7/19/2001 11:26:58 AM	309	2001-438032-000-00-RS	 	 JOSE ZUNIGA	ESPINOZA RODRIGO R AND EDUVINA   	878 SINBAD AV  SFR SUB TRADE M100%	M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863608	N	N	N	NNYN
	28245032	7/19/2001 11:31:51 AM		2001-438037-000-00-RS	 	LINDY ROOFING   	LINDY ROOFING   	1600 MARIANNA LN  REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		2400	2400	0	0	863613	N	N	N	YNNN
	46718072	7/19/2001 11:33:37 AM		2001-438147-000-00-MF	 	  	  	340 ST JAMES ST  MF SUB P 100% UNITS 1,2,3,4	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863726	N	N	N	NYNN
	09703088	7/19/2001 11:50:53 AM		2001-438159-000-00-CI	 	   &   	  	400 HOLGER WY  DIGITAL ISLAND (M)	M-Complete	4022	Office	310	Sub-Trades Only		0	0	0	0	863738	N	N	Y	NNYN
2513	48407022	7/19/2001 11:52:59 AM	17	2001-438040-000-00-MF	 	NONE	ESPOSO ESMERALDO T JR   	242 MONTCLAIR AV  242 MONTCLAIR - CODE CASE - REMOVE UNAUTORIZED WALL/WINDOW	B-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	1000	1000	0	0	863616	N	N	N	YNNN
	49102056	7/19/2001 12:00:06 PM		2001-438161-000-00-CI	 	  	  	2980 CAPITOL EX  Shell (E) 100% 2980 CAPITOL	E-Complete	4049	Retail	140	New Construction	328	0	0	0	0	863740	N	N	Y	NNNY
	49102056	7/19/2001 12:02:17 PM		2001-438167-000-00-CI	 	  	  	2990 CAPITOL EX  Shell (E) 100%	E-Complete	4049	Retail	140	New Construction	328	0	0	0	0	863746	N	N	Y	NNNY
5097	59112013	7/19/2001 12:11:37 PM	14	2001-438166-000-00-RS	 	  	  	1202 SHRIVER CT  REPIPE P 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863745	N	N	N	NYNN
	42928025	7/19/2001 12:12:42 PM		2001-438171-000-00-RS	 	  	  	1148 NEVADA AV  REPIPE P 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863750	N	N	N	NYNN
1714	42121016	7/19/2001 12:18:55 PM	15	2001-437984-000-00-RS	 	SOUTH BAY REFRIGERATION INC   	SOUTH BAY REFRIGERATION INC   	2132 ROSSWOOD DR  R&R PLBG100%	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863560	N	N	N	NNYY
5131	46424033	7/19/2001 12:22:32 PM	11	2001-437989-000-00-RS	 	SOUTH BAY REFRIGERATION INC   	SOUTH BAY REFRIGERATION INC   	718 STARDUST LN  ME100%	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863565	N	N	N	NNYY
8539	24136082	7/19/2001 12:24:33 PM	72	2001-438000-000-00-RS	 	SOUTH BAY REFRIGERATION INC   	SOUTH BAY REFRIGERATION INC   	1463 CHAVEZ WY  ELEC100%	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863576	N	N	N	NNYY
2584	60134081	7/19/2001 12:26:26 PM	59	2001-437991-000-00-RS	 	SOUTH BAY REFRIGERATION INC   	SOUTH BAY REFRIGERATION INC   	568 CANDLESTICK WY  EM100%	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863567	N	N	N	NNYY
151	43913050	7/19/2001 12:27:38 PM	25	2001-438157-000-00-RS	 	  	  	1061 LAURIE AV  REPIPE P 100%	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863736	N	N	N	NYNN
1609	30331024	7/19/2001 12:40:42 PM	75	2000-006879-000-00-RS	 	NONE	Mr NABIL MUSALLAM	463 NOLDEN AV  (BEPM 100%) 2ND STORY ADDN 	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	81855	81855	1087	0	846198	N	Y	N	YYYY
	52344046	7/19/2001 12:49:14 PM		2001-438178-000-00-RS	 	  	  	5530 BLOSSOM TREE LN  REROOF B 100%	B-Complete	4030	Single Family	220	ReRoof		6500	6500	0	0	863757	N	N	N	YNNN
5679	49933035	7/19/2001 12:51:58 PM	8	2001-437277-000-00-RS	 	NONE	NGUYEN CHRISTOPHER V AND NINA TRUSTEE   	1186 WINDMILL CT  SFR ADD/ALT BEPM 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	37794	37794	459	0	859517	N	Y	N	YYYY
	27443035	7/19/2001 12:58:23 PM		2001-438175-000-00-CI	 	  	  	2855 STEVENS CREEK BL  NAHOKU IF EM 100%	B-Complete, E-Complete, M-Complete	4049	Retail	80	Finish Interior		0	0	0	0	863754	N	N	Y	YNYY
0	26103045	7/19/2001 1:00:17 PM	0	2001-438180-000-00-MF	 	  	  	790 LENZEN AV   LENZEN HOUSING (E 100%) TEMP POWER	E-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863759	N	N	N	NNNY
0	26103045	7/19/2001 1:04:54 PM	0	2001-438173-000-00-MF	 	  	  	790 LENZEN AV   LENZEN HOUSING (EM 100%) ON-SITE	E-Complete, P-Complete	4000	Apartment/Condo	260	Site Work Building		0	0	0	0	863752	N	N	N	NYNY
	44727110	7/19/2001 1:27:08 PM	A	2001-438141-000-00-RS	 	NONE	TRINH VIET QUOC AND NGUYEN LOAN NGOC   	3853 SORCI DR  BPEM ADDITION100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	27079	27079	254	0	863720	N	Y	N	YYYY
4747	28211029	7/19/2001 1:50:35 PM	6	2001-438189-000-00-MF	 	NONE	BOOTH ROBERT A AND LOIS J TRUSTEE   	1084 DELNA MANOR LN  4 PLEX WATER HEATER P100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863768	N	N	N	NYNN
4747	28211030	7/19/2001 1:51:42 PM	5	2001-438191-000-00-MF	 	NONE	BOOTH ROBERT A AND LOIS J TRUSTEE   	1085 DELNA MANOR LN  4 PLEX WATER HEATER P100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863770	N	N	N	NYNN
	43913032	7/19/2001 1:53:37 PM		2001-438190-000-00-RS	 	BLUM CONSTRUCTION   	BLUM CONSTRUCTION   	1750 ALBERTA AV  E 100%  -  TEMP POWER POLE FOR SFR REMODEL	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863769	N	N	N	NNNY
0	282-44-026	7/19/2001 2:15:12 PM	0	2001-438192-000-00-MF	 	ACME & SONS SANITATION INC   	ACME & SONS SANITATION INC   	655 RICHMOND AV  TEMP POWER (E) 100% 	E-Complete	4000	Apartment/Condo	260	Site Work Building		0	0	0	0	863771	N	N	N	NNNY
	58608024	7/19/2001 2:43:04 PM		2001-438196-000-00-RS	 	TD ROOFING  LESLIE HOANG	TD ROOFING  LESLIE HOANG	2046 MAJESTIC WY  REROOF B 100%	B-Complete	4030	Single Family	220	ReRoof		6900	6900	0	0	863775	N	N	N	YNNN
	41906096	7/19/2001 3:00:37 PM		2001-438206-000-00-RS	 	NONE	ENGQUIST SCOTT A AND MARY H   	3262 NEW JERSEY AV  RE-ROOF	B-Complete	4030	Single Family	220	ReRoof		3900	3900	0	0	863785	N	N	N	YNNN
		7/19/2001 3:07:27 PM		2001-438014-000-00-CI	 	TILTON PACIFIC COAST, INC   	TILTON PACIFIC COAST, INC   	1815 HILLSDALE AV  PAYLESS SHOES (BEPM 100%) FINISH INTERIOR	B-Complete, E-Complete, M-Complete, P-Complete	4049	Retail	80	Finish Interior		49787	49787	3025	0	863590	N	N	Y	YYYY
2145	58133010	7/19/2001 3:13:56 PM	67	2001-438210-000-00-RS	 	NONE	MASOUMI MOSEN K AND EFAT K   	1271 HILLCREST DR  P 100% REPLACE GAS LINE	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863789	N	N	N	NYNN
1465	38109140	7/19/2001 3:18:16 PM	242	2001-438211-000-00-RS	 	NONE	SNYDER ELSIE N TRUSTEE   	4650 STRAWBERRY PARK DR  SFR SUB E 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863790	N	N	N	NNNY
4138	68902019	7/19/2001 3:42:16 PM	56	2001-438214-000-00-RS	 	  	  	614 GALEN DR  SFR FIRE DAMAGE BEPM 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	33165	33165	0	0	863793	N	N	N	YYYY
4931	48153037	7/19/2001 3:43:49 PM	69	2001-438208-000-00-RS	 	  	  	2129 RIO BARRANCA CT  SFR ADD/ALT BEM 100%	B-Complete, E-Complete, M-Complete	4030	Single Family	30	Additions/Alterations	434	1754	1754	0	0	863787	N	N	N	YNYY
	09784007	7/19/2001 3:46:03 PM		2001-438209-000-00-CI	 	DEVCON CONSTRUCTION   	DEVCON CONSTRUCTION   	3750 ZANKER RD  CISCO TI BEM100%	B-Complete, E-Complete, M-Complete	4022	Office	270	Tenant Improvement		2000	2000	3850	0	863788	N	N	Y	YNYY
7557	41431018	7/19/2001 3:47:48 PM		2001-438218-000-00-MF	 	TOM'S PLUMBING  JOSEPH CLARKE	TOM'S PLUMBING  JOSEPH CLARKE	3485 WINE BARREL WY  R/R WATER HEATER P100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863797	N	N	N	NYNN
	47221074	7/19/2001 3:53:40 PM	46	2001-002462-000-00-RS	 	NONE	 DAVID BUCHHOLZ	624 MARGARET ST  SFR ADD BEPM 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	60028	60028	758	0	840976	N	Y	N	YYYY
2413	28237025	7/19/2001 3:58:35 PM	8	2001-438203-000-00-MF	 	JUST WATER HEATERS INC   	JUST WATER HEATERS INC   	799 NEVIN WY  CASH RECEIPT	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863782	N	N	N	NYNN
	49463025	7/19/2001 4:01:00 PM		2001-438219-000-00-RS	 	CASTILLO'S ROOFING   	CASTILLO'S ROOFING   	811 SUNBROOK CT  SFR REROOF B100%	B-Complete	4030	Single Family	220	ReRoof		2500	2500	0	0	863798	N	N	N	YNNN
738	28240030	7/19/2001 4:02:23 PM	7	2001-438213-000-00-RS	 	NONE	WHITED DOROTHY K REMAINDERMAN   	830 SHERMAN OAKS DR  PERMIT TO FINAL BEPM9504972	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	863792	N	N	N	YYYY
9047	46759093	7/19/2001 4:09:55 PM		2001-438220-000-00-MF	 	   & PERMIAN BUILDERS, INC   	PERMIAN BUILDERS, INC   	130 SAN FERNANDO ST  PH: 11 CONDO E100%	E-Complete, M-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863799	N	N	N	NNYY
9146	65961148	7/19/2001 4:19:12 PM	8	2001-438221-000-00-RS	 	NONE	SU JIAXIANG AND TANG HUA   	3651 WODZIENSKI DR  EM 100% ADD A/C UNIT	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863800	N	N	N	NNYY
	27443035	7/19/2001 4:24:33 PM		2001-437909-000-00-CI	 	  	  	2855 STEVENS CREEK BL  (BEPM 100%)  MISHMASH TI	B-Complete, E-Complete, M-Complete, P-Complete	4049	Retail	270	Tenant Improvement		95000	95000	1583	0	863485	N	N	Y	YYYY
2566	48423007	7/19/2001 4:27:18 PM	3	2001-438223-000-00-MF	 	NONE	REICHL WALTER AND RAMONA M   	173 NANCY LN  APT PLUMB 100%	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	863802	N	N	N	NYNN
3674	68707046	7/19/2001 4:48:56 PM	3	2001-438225-000-00-RS	 	  	  	728 AZULE AV  E 100% SEREVICE UPGRADE	E-Complete	4026	Residential Care	310	Sub-Trades Only		0	0	0	0	863804	N	N	N	NNNY
2826	37729019	7/19/2001 4:54:04 PM	40	2001-438222-000-00-RS	 	  	  	6041 WELLFLEET WY  E 100% SERVICE CHANGE OUT	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863801	N	N	N	NNNY
1613	45106023	7/20/2001	134	2001-003215-000-00-RS	 	NONE	RILEY MICHAEL L AND MORGAN-RILEY MARY J     et al	1204 REDCLIFF DR  Front & Rear Add (BEPM) 100%	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	68518	68518	570	0	841084	N	Y	N	YYYY
		7/20/2001		2001-022375-000-00-BD	 	NONE	CAL PAC ROOFING  RUSSELL KAHN	7158 VIA CORONA   7158  VIA CORONA  	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	873803	N	N	N	YNNN
		7/20/2001		2001-022373-000-00-BD	 	NONE	NONE	3487 WOODYEND CT  3487 Woodyend Ct	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818319	N	N	N	NNNN
		7/20/2001		2001-022374-000-00-BD	 	NONE	CONDITIONED AIR ASSOCIATES   	5025 WAYLAND AV  5025  WAYLAND AV 	E-Complete, M-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873802	N	N	N	NNYY
		7/20/2001		2001-022372-000-00-BD	 	NONE	WATER HEATERS/MORE PLUMBING   	1961 JOSEPHINE AV  1961  JOSEPHINE AV 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873801	N	N	N	NYNN
		7/20/2001		2001-022370-000-00-BD	 	NONE	HOT WATER INC   	453 EDELWEISS DR  453  EDELWEISS DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873799	N	N	N	NYNN
		7/20/2001		2001-022369-000-00-BD	 	NONE	HOT WATER INC   	208 BELDEN DR  208  BELDEN DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873798	N	N	N	NYNN
		7/20/2001		2001-022368-000-00-BD	 	NONE	NONE	5098 TOTTENHAM CT  5098 Tottenham Ct	P	4054	Online Permits	30	Additions/Alterations		0	0	0	0	818318	N	N	N	NNNN
		7/20/2001		2001-022371-000-00-BD	 	NONE	 MATTHEW SANTOS	2030 FORTUNE DR  2030  FORTUNE DR 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	873800	N	N	N	YNNN
		7/20/2001		2001-022366-000-00-BD	 	NONE	NONE	171 MORRISON AV  171 S Morrison Av	P	4054	Online Permits	220	ReRoof		0	0	0	0	818107	N	N	N	NNNN
		7/20/2001		2001-022367-000-00-BD	 	NONE	NONE	3612 CUEN CT  3612 Cuen Ct	P	4054	Online Permits	220	ReRoof		0	0	0	0	818317	N	N	N	NNNN
	41410022	7/20/2001 6:41:28 AM		2001-438193-000-00-CI	 	  	  	2992 BASCOM AV  CEV UPGRADE (E)100%	E-Complete	4041	Antenna/Cell Site	310	Sub-Trades Only		0	0	0	0	863772	N	N	Y	NNNY
	24405065	7/20/2001 7:15:16 AM		2001-438201-000-00-RS	 	TD ROOFING  LESLIE HOANG	TD ROOFING  LESLIE HOANG	2344 HAMLET CT  REROOF B 100%	B-Complete	4030	Single Family	220	ReRoof		3250	3250	0	0	863780	N	N	N	YNNN
	23001040	7/20/2001 7:17:00 AM		2001-437874-000-00-CI	 	MC LARNEY CONSTRUCTION INC   	MC LARNEY CONSTRUCTION INC   	2025 GATEWAY PL  TI (BPME) 100%	B-Complete, E-Complete, M-Complete, P-Complete	4022	Office	270	Tenant Improvement		142954	142954	4726	0	863450	N	N	Y	YYYY
	70609098	7/20/2001 7:23:39 AM		2001-437875-000-00-CI	 	TECHNICAL BUILDERS  JIM HERSOM	PHOTODYNAMICS   	17 GREAT OAKS BL  PHOTON DYNAMICS (BP 100%) TI	B-Complete, P-Complete	4022	Office	270	Tenant Improvement		154741	154741	8100	0	863451	N	N	Y	YYNN
	65435024	7/20/2001 7:28:12 AM		2001-437250-000-00-RS	 	TD ROOFING  LESLIE HOANG	TD ROOFING  LESLIE HOANG	3197 KNIGHTSWOOD WY  REROOF	B-Complete	4030	Single Family	220	ReRoof		7800	7800	0	0	859490	N	N	N	YNNN
	27443035	7/20/2001 9:15:16 AM		2001-438015-000-00-CI	 	  	  	2855 STEVENS CREEK BL  COMM IF B 100% ste 1025	B-Complete	4049	Retail	270	Tenant Improvement		755000	755000	7837	0	863591	N	N	Y	YNNN
	41901016	7/20/2001 9:21:41 AM		2001-438133-000-00-RS	 	  	  	4625 ROSS AV  REROOF B 100%	B-Complete	4030	Single Family	220	ReRoof		2700	2700	0	0	863712	N	N	N	YNNN
	59119089	7/20/2001 9:22:17 AM		2001-438136-000-00-RS	 	 AL CICCONE	 AL CICCONE	1064 SUMMERWOOD CT  SFR RR B 100%	B-Complete	4030	Single Family	220	ReRoof		4000	4000	0	0	863715	N	N	N	YNNN
8369	67859017	7/20/2001 9:24:52 AM	18	2001-438149-000-00-RS	 	  	  	5249 ST ANNE'S CT  PERMIT TO FINAL BEP	B-Complete, E-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	863728	N	N	N	YYNY
2199	42112039	7/20/2001 9:26:48 AM	34	2001-438224-000-00-RS	 	  	  	2484 LOST OAKS DR 	B-Complete, E-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	10773	10773	378	0	863803	Y	Y	N	YYNY
	43913032	7/20/2001 10:10:58 AM		2001-002742-000-00-RS	 	BLUM CONSTRUCTION   	BLUM CONSTRUCTION   	1750 ALBERTA AV  1750   ALBERTA AV	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	199826	199826	1627	0	841010	N	Y	N	YYYY
2863	49752086	7/20/2001 10:23:52 AM	88	2001-438255-000-00-RS	 	NONE	SULCA WILSON AND ALICIA   	756 DAKOTA DR 	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	863834	N	N	N	YYYY
	58108039	7/20/2001 10:26:39 AM		2001-438257-000-00-RS	 	NONE	 ROGER BARNES	6559 TAM O'SHANTER DR  REROOF	B-Complete	4030	Single Family	220	ReRoof		3125	3125	0	0	863836	N	N	N	YNNN
3761	67304034	7/20/2001 10:27:42 AM	66	2001-438256-000-00-RS	 	R A VILLA CONSTRUCTION CO   	R A VILLA CONSTRUCTION CO   	2770 JUDKINS CT  KITCHEN REMODEL EPM100%	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863835	N	N	N	NYYY
4982	69432018	7/20/2001 10:29:10 AM	140	2001-438258-000-00-RS	 	  	  	5876 TANDERA AV  ELECT. E 100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863837	N	N	N	NNNY
4458	67630012	7/20/2001 10:43:49 AM	329	2001-438259-000-00-RS	 	  	  	4240 FORESTWOOD DR  EPM 100% MASTER BATH FIXTURE UPGRADE	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863838	N	N	N	NYYY
	46714033	7/20/2001 10:56:14 AM		2001-438262-000-00-RS	 	NONE	JEWELL SCOTT D   	760 ST JAMES ST  PERMIT TO FINAL B100% BEPM9968958	B-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	863841	N	N	N	YNNN
4140	37702045	7/20/2001 10:59:50 AM	22	2001-438265-000-00-RS	 	AMERICAN BRANDS CORP  LINDA 	AMERICAN BRANDS CORP  LINDA 	5847 AMAPOLA DR  (BE 100%) NEW SCREEN ROOM	B-Complete, E-Complete	4030	Single Family	30	Additions/Alterations	434	2682	2682	149	0	863844	N	N	N	YNNY
	23703045	7/20/2001 11:02:41 AM		2001-438264-000-00-CI	 	   &   	  	1023 BROKAW RD  SCCSS DEPT (E100%)	E-Complete	4022	Office	310	Sub-Trades Only		0	0	0	0	863843	N	N	Y	NNNY
7986	58351024	7/20/2001 11:12:09 AM	2	2001-438260-000-00-RS	 	  	  	1189 ALMADEN OAKS LN  SFR ALT BEP 100%	B-Complete, E-Complete, P-Complete	4030	Single Family	250	Site Work 		11970	11970	420	0	863839	Y	N	N	YYNY
4421	67309054	7/20/2001 11:15:52 AM	29	2001-438269-000-00-RS	 	  	ROLANDO NORIEGA Mr ROLANDO NORIEGA	2930 ROSSMORE LN  SERVICE CHANGE E100%	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	863848	N	N	N	NNNY
